CustomerID,AccountID,Market,Region,Segment,ContractType,CurrentPlan,DeviceCategory,TenureMonths
CUST-013991,ACC-013991,APAC,Singapore,Consumer,Postpaid-Annual,Basic,Smartphone-Mid,61
CUST-013992,ACC-013992,NA,Canada-East,Consumer,Postpaid-Monthly,Enterprise-Pro,Tablet,14
CUST-013993,ACC-013993,APAC,Japan,Consumer,Prepaid,Premium,Smartphone-Mid,65
CUST-013994,ACC-013994,EU,UK,Consumer,Prepaid,Premium,Smartphone-Mid,17
CUST-013995,ACC-013995,LATAM,Argentina,Consumer,Prepaid,Premium,Tablet,3
CUST-013996,ACC-013996,EU,Spain,Consumer,Prepaid,Premium,Smartphone-Budget,12
CUST-013997,ACC-013997,MEA,South Africa,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,29
CUST-013998,ACC-013998,EU,France,Consumer,Prepaid,Standard,Smartphone-Mid,52
CUST-013999,ACC-013999,EU,Germany,Consumer,Postpaid-Monthly,Standard,Tablet,70
CUST-014000,ACC-014000,NA,Canada-West,Consumer,Postpaid-Monthly,Premium,Tablet,45
CUST-014001,ACC-014001,APAC,India,Consumer,Postpaid-Monthly,Basic,IoT/Modem,18
CUST-014002,ACC-014002,APAC,Japan,Small Business,Prepaid,Basic,Smartphone-Budget,60
CUST-014003,ACC-014003,NA,Canada-West,Consumer,Postpaid-Monthly,Premium,Tablet,45
CUST-014004,ACC-014004,EU,UK,Small Business,Postpaid-Monthly,Premium,Feature Phone,16
CUST-014005,ACC-014005,LATAM,Brazil,Consumer,Prepaid,Unlimited,Smartphone-Mid,7
CUST-014006,ACC-014006,MEA,Saudi Arabia,Consumer,Prepaid,Basic,Feature Phone,41
CUST-014007,ACC-014007,EU,Germany,Consumer,Prepaid,Unlimited,Feature Phone,50
CUST-014008,ACC-014008,NA,Canada-West,Consumer,Postpaid-Monthly,Basic,Smartphone-Mid,9
CUST-014009,ACC-014009,EU,France,Consumer,Prepaid,Basic,Smartphone-Mid,19
CUST-014010,ACC-014010,MEA,South Africa,Consumer,Postpaid-Monthly,Basic,Smartphone-Budget,42
CUST-014011,ACC-014011,LATAM,Mexico,Small Business,Postpaid-Annual,Basic,Smartphone-Mid,60
CUST-014012,ACC-014012,MEA,Saudi Arabia,Consumer,Postpaid-Monthly,Basic,Smartphone-Mid,68
CUST-014013,ACC-014013,APAC,India,Consumer,Prepaid,Family,Smartphone-Mid,2
CUST-014014,ACC-014014,LATAM,Chile,Small Business,Postpaid-Monthly,Unlimited,Feature Phone,33
CUST-014015,ACC-014015,APAC,Japan,Consumer,Prepaid,Basic,Smartphone-Flagship,9
CUST-014016,ACC-014016,APAC,Japan,Consumer,Prepaid,Premium,Smartphone-Budget,39
CUST-014017,ACC-014017,MEA,Kenya,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,21
CUST-014018,ACC-014018,APAC,Singapore,Consumer,Postpaid-Monthly,Family,Smartphone-Mid,35
CUST-014019,ACC-014019,MEA,UAE,Consumer,Prepaid,Basic,Smartphone-Mid,11
CUST-014020,ACC-014020,APAC,Japan,Consumer,Postpaid-Monthly,SMB-Plus,Smartphone-Budget,14
CUST-014021,ACC-014021,LATAM,Mexico,Consumer,Postpaid-Annual,Standard,Smartphone-Mid,39
CUST-014022,ACC-014022,APAC,South Korea,Consumer,Postpaid-Monthly,Basic,Smartphone-Budget,5
CUST-014023,ACC-014023,EU,UK,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,49
CUST-014024,ACC-014024,APAC,Japan,Small Business,Prepaid,Enterprise-Pro,Smartphone-Budget,8
CUST-014025,ACC-014025,NA,USA-East,Consumer,Prepaid,Standard,Smartphone-Mid,10
CUST-014026,ACC-014026,EU,UK,Consumer,Prepaid,Standard,Smartphone-Mid,35
CUST-014027,ACC-014027,NA,USA-West,Consumer,Prepaid,Standard,Smartphone-Flagship,45
CUST-014028,ACC-014028,APAC,Australia,Consumer,Postpaid-Monthly,Standard,Smartphone-Flagship,52
CUST-014029,ACC-014029,APAC,South Korea,Consumer,Postpaid-Monthly,Standard,Smartphone-Flagship,69
CUST-014030,ACC-014030,APAC,India,Consumer,Postpaid-Monthly,Standard,Feature Phone,14
CUST-014031,ACC-014031,EU,UK,Consumer,Postpaid-Annual,Unlimited,Smartphone-Flagship,58
CUST-014032,ACC-014032,LATAM,Colombia,Consumer,Prepaid,Standard,Smartphone-Mid,42
CUST-014033,ACC-014033,LATAM,Colombia,Consumer,Postpaid-Monthly,Standard,Smartphone-Budget,31
CUST-014034,ACC-014034,APAC,Singapore,Consumer,Prepaid,Unlimited,Smartphone-Mid,8
CUST-014035,ACC-014035,NA,USA-East,Consumer,Prepaid,Basic,Feature Phone,30
CUST-014036,ACC-014036,NA,USA-East,Consumer,Postpaid-Annual,Standard,Smartphone-Mid,70
CUST-014037,ACC-014037,APAC,Singapore,Small Business,Postpaid-Annual,Unlimited,Smartphone-Budget,33
CUST-014038,ACC-014038,EU,France,Consumer,Prepaid,Standard,Smartphone-Budget,55
CUST-014039,ACC-014039,NA,USA-West,Enterprise,Prepaid,Basic,Smartphone-Flagship,56
CUST-014040,ACC-014040,APAC,India,Small Business,Postpaid-Monthly,Unlimited,Smartphone-Mid,39
CUST-014041,ACC-014041,APAC,Singapore,Consumer,Postpaid-Monthly,Standard,Smartphone-Flagship,46
CUST-014042,ACC-014042,APAC,Japan,Enterprise,Postpaid-Monthly,Premium,Smartphone-Budget,55
CUST-014043,ACC-014043,NA,USA-East,Consumer,Postpaid-Monthly,Premium,Feature Phone,68
CUST-014044,ACC-014044,APAC,India,Enterprise,Prepaid,Premium,Smartphone-Mid,46
CUST-014045,ACC-014045,APAC,India,Consumer,Postpaid-Monthly,Basic,Smartphone-Flagship,38
CUST-014046,ACC-014046,EU,UK,Consumer,Postpaid-Monthly,Unlimited,Feature Phone,20
CUST-014047,ACC-014047,APAC,Japan,Enterprise,Postpaid-Monthly,Standard,Smartphone-Mid,58
CUST-014048,ACC-014048,APAC,Japan,Consumer,Prepaid,Unlimited,Smartphone-Flagship,18
CUST-014049,ACC-014049,MEA,Saudi Arabia,Enterprise,Prepaid,Unlimited,Tablet,20
CUST-014050,ACC-014050,APAC,Japan,Enterprise,Postpaid-Monthly,Unlimited,Smartphone-Budget,52
CUST-014051,ACC-014051,NA,USA-West,Small Business,Prepaid,SMB-Plus,Smartphone-Flagship,19
CUST-014052,ACC-014052,EU,UK,Consumer,Postpaid-Monthly,Premium,IoT/Modem,60
CUST-014053,ACC-014053,NA,USA-East,Small Business,Postpaid-Annual,Premium,Smartphone-Budget,34
CUST-014054,ACC-014054,NA,USA-East,Small Business,Prepaid,Basic,Smartphone-Mid,44
CUST-014055,ACC-014055,APAC,Japan,Consumer,Prepaid,Standard,Smartphone-Budget,56
CUST-014056,ACC-014056,LATAM,Colombia,Consumer,Prepaid,Basic,Smartphone-Mid,37
CUST-014057,ACC-014057,EU,France,Small Business,Postpaid-Monthly,Standard,Smartphone-Mid,57
CUST-014058,ACC-014058,LATAM,Chile,Small Business,Prepaid,Premium,Smartphone-Mid,36
CUST-014059,ACC-014059,EU,UK,Consumer,Postpaid-Monthly,Basic,Smartphone-Budget,27
CUST-014060,ACC-014060,MEA,Saudi Arabia,Consumer,Postpaid-Monthly,Unlimited,Tablet,3
CUST-014061,ACC-014061,LATAM,Chile,Enterprise,Prepaid,Standard,Smartphone-Mid,32
CUST-014062,ACC-014062,MEA,Saudi Arabia,Consumer,Prepaid,Basic,IoT/Modem,17
CUST-014063,ACC-014063,EU,Italy,Consumer,Postpaid-Annual,Standard,Feature Phone,1
CUST-014064,ACC-014064,EU,UK,Consumer,Prepaid,Basic,IoT/Modem,39
CUST-014065,ACC-014065,NA,Canada-West,Consumer,Postpaid-Monthly,Unlimited,IoT/Modem,70
CUST-014066,ACC-014066,LATAM,Brazil,Consumer,Prepaid,Premium,Smartphone-Mid,43
CUST-014067,ACC-014067,MEA,South Africa,Consumer,Prepaid,Premium,Smartphone-Flagship,59
CUST-014068,ACC-014068,EU,Italy,Consumer,Postpaid-Monthly,Standard,Tablet,39
CUST-014069,ACC-014069,LATAM,Colombia,Small Business,Prepaid,Standard,Smartphone-Mid,24
CUST-014070,ACC-014070,APAC,India,Consumer,Prepaid,Standard,Feature Phone,29
CUST-014071,ACC-014071,NA,Canada-East,Consumer,Prepaid,Unlimited,Smartphone-Budget,39
CUST-014072,ACC-014072,APAC,Singapore,Consumer,Prepaid,Basic,Smartphone-Flagship,52
CUST-014073,ACC-014073,EU,Spain,Small Business,Prepaid,Premium,Smartphone-Flagship,44
CUST-014074,ACC-014074,MEA,UAE,Consumer,Postpaid-Monthly,Basic,Feature Phone,61
CUST-014075,ACC-014075,APAC,Japan,Small Business,Prepaid,Unlimited,Smartphone-Mid,45
CUST-014076,ACC-014076,NA,USA-West,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Mid,46
CUST-014077,ACC-014077,NA,Canada-West,Consumer,Postpaid-Monthly,Basic,Smartphone-Flagship,50
CUST-014078,ACC-014078,APAC,Australia,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,34
CUST-014079,ACC-014079,EU,Spain,Small Business,Postpaid-Monthly,Premium,Tablet,71
CUST-014080,ACC-014080,NA,Canada-West,Consumer,Prepaid,Enterprise-Pro,Smartphone-Mid,63
CUST-014081,ACC-014081,APAC,Australia,Consumer,Prepaid,Premium,Smartphone-Mid,71
CUST-014082,ACC-014082,LATAM,Argentina,Small Business,Postpaid-Annual,Unlimited,Smartphone-Mid,55
CUST-014083,ACC-014083,MEA,Kenya,Consumer,Postpaid-Annual,Unlimited,Smartphone-Mid,16
CUST-014084,ACC-014084,APAC,Singapore,Consumer,Postpaid-Annual,Standard,Smartphone-Mid,49
CUST-014085,ACC-014085,APAC,India,Small Business,Postpaid-Monthly,Premium,Smartphone-Budget,57
CUST-014086,ACC-014086,EU,UK,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,2
CUST-014087,ACC-014087,NA,Canada-East,Small Business,Prepaid,Unlimited,Smartphone-Mid,53
CUST-014088,ACC-014088,APAC,South Korea,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,36
CUST-014089,ACC-014089,APAC,Singapore,Enterprise,Prepaid,Standard,Feature Phone,25
CUST-014090,ACC-014090,NA,USA-East,Consumer,Prepaid,Unlimited,IoT/Modem,61
CUST-014091,ACC-014091,MEA,South Africa,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,16
CUST-014092,ACC-014092,EU,UK,Consumer,Prepaid,Basic,Smartphone-Mid,68
CUST-014093,ACC-014093,EU,UK,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Mid,63
CUST-014094,ACC-014094,MEA,South Africa,Consumer,Prepaid,Basic,Tablet,17
CUST-014095,ACC-014095,NA,USA-East,Consumer,Prepaid,Basic,Feature Phone,8
CUST-014096,ACC-014096,NA,Canada-East,Consumer,Prepaid,Basic,Smartphone-Mid,11
CUST-014097,ACC-014097,NA,USA-East,Small Business,Postpaid-Monthly,Basic,Feature Phone,66
CUST-014098,ACC-014098,MEA,UAE,Enterprise,Postpaid-Monthly,Unlimited,Smartphone-Budget,21
CUST-014099,ACC-014099,NA,USA-West,Consumer,Postpaid-Monthly,Unlimited,Tablet,14
CUST-014100,ACC-014100,LATAM,Brazil,Enterprise,Prepaid,Unlimited,Smartphone-Mid,3
CUST-014101,ACC-014101,NA,USA-East,Consumer,Postpaid-Annual,Unlimited,Smartphone-Budget,41
CUST-014102,ACC-014102,NA,USA-West,Consumer,Postpaid-Annual,Premium,Feature Phone,11
CUST-014103,ACC-014103,APAC,Singapore,Small Business,Prepaid,Premium,Feature Phone,70
CUST-014104,ACC-014104,EU,Spain,Enterprise,Postpaid-Annual,Basic,Smartphone-Budget,28
CUST-014105,ACC-014105,LATAM,Argentina,Consumer,Prepaid,SMB-Plus,Smartphone-Flagship,19
CUST-014106,ACC-014106,APAC,Japan,Enterprise,Postpaid-Annual,Basic,Smartphone-Mid,37
CUST-014107,ACC-014107,NA,USA-East,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,22
CUST-014108,ACC-014108,APAC,Singapore,Consumer,Postpaid-Monthly,Enterprise-Pro,Smartphone-Budget,34
CUST-014109,ACC-014109,LATAM,Brazil,Small Business,Prepaid,Standard,Smartphone-Flagship,46
CUST-014110,ACC-014110,APAC,South Korea,Consumer,Postpaid-Monthly,Standard,Feature Phone,38
CUST-014111,ACC-014111,LATAM,Brazil,Small Business,Prepaid,Premium,Smartphone-Flagship,62
CUST-014112,ACC-014112,NA,Canada-East,Consumer,Prepaid,Enterprise-Pro,Smartphone-Mid,53
CUST-014113,ACC-014113,APAC,South Korea,Consumer,Prepaid,Premium,Smartphone-Budget,41
CUST-014114,ACC-014114,NA,USA-West,Small Business,Prepaid,Premium,IoT/Modem,39
CUST-014115,ACC-014115,APAC,South Korea,Small Business,Prepaid,Basic,Smartphone-Mid,32
CUST-014116,ACC-014116,EU,Spain,Enterprise,Postpaid-Monthly,Standard,Smartphone-Mid,21
CUST-014117,ACC-014117,EU,France,Consumer,Postpaid-Monthly,Basic,Smartphone-Mid,8
CUST-014118,ACC-014118,APAC,South Korea,Consumer,Prepaid,Premium,Smartphone-Flagship,59
CUST-014119,ACC-014119,MEA,Saudi Arabia,Enterprise,Postpaid-Monthly,Premium,Tablet,64
CUST-014120,ACC-014120,APAC,India,Consumer,Prepaid,Standard,Smartphone-Mid,67
CUST-014121,ACC-014121,NA,USA-East,Consumer,Prepaid,Basic,Smartphone-Mid,40
CUST-014122,ACC-014122,EU,Italy,Consumer,Prepaid,Standard,Smartphone-Mid,63
CUST-014123,ACC-014123,NA,Canada-West,Consumer,Prepaid,Enterprise-Pro,Smartphone-Flagship,50
CUST-014124,ACC-014124,EU,Germany,Consumer,Postpaid-Annual,Standard,Tablet,15
CUST-014125,ACC-014125,NA,USA-West,Consumer,Postpaid-Monthly,Basic,Smartphone-Flagship,67
CUST-014126,ACC-014126,NA,USA-East,Consumer,Postpaid-Monthly,Premium,Smartphone-Budget,29
CUST-014127,ACC-014127,NA,Canada-East,Small Business,Postpaid-Monthly,Enterprise-Pro,Tablet,22
CUST-014128,ACC-014128,APAC,South Korea,Consumer,Prepaid,Standard,Smartphone-Mid,14
CUST-014129,ACC-014129,NA,Canada-West,Consumer,Postpaid-Monthly,Premium,Smartphone-Mid,56
CUST-014130,ACC-014130,APAC,South Korea,Consumer,Postpaid-Monthly,Premium,Smartphone-Mid,8
CUST-014131,ACC-014131,APAC,Singapore,Enterprise,Prepaid,Basic,Smartphone-Flagship,27
CUST-014132,ACC-014132,EU,France,Consumer,Postpaid-Monthly,Premium,Smartphone-Budget,68
CUST-014133,ACC-014133,EU,UK,Consumer,Prepaid,Basic,Feature Phone,52
CUST-014134,ACC-014134,EU,UK,Consumer,Prepaid,Standard,Smartphone-Mid,35
CUST-014135,ACC-014135,NA,USA-West,Small Business,Postpaid-Monthly,Enterprise-Pro,Smartphone-Mid,34
CUST-014136,ACC-014136,EU,Italy,Consumer,Postpaid-Monthly,Standard,Smartphone-Flagship,41
CUST-014137,ACC-014137,EU,Italy,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Flagship,46
CUST-014138,ACC-014138,APAC,Singapore,Consumer,Prepaid,Premium,Smartphone-Mid,28
CUST-014139,ACC-014139,NA,USA-West,Enterprise,Prepaid,Premium,Tablet,29
CUST-014140,ACC-014140,NA,USA-West,Small Business,Prepaid,SMB-Plus,Feature Phone,70
CUST-014141,ACC-014141,EU,Germany,Consumer,Prepaid,Unlimited,Smartphone-Flagship,59
CUST-014142,ACC-014142,NA,USA-West,Consumer,Postpaid-Monthly,Basic,Smartphone-Mid,62
CUST-014143,ACC-014143,NA,USA-West,Enterprise,Prepaid,Premium,Feature Phone,32
CUST-014144,ACC-014144,EU,UK,Enterprise,Prepaid,Standard,Smartphone-Flagship,26
CUST-014145,ACC-014145,EU,France,Consumer,Prepaid,Standard,Smartphone-Flagship,7
CUST-014146,ACC-014146,NA,USA-West,Consumer,Prepaid,Premium,Smartphone-Mid,8
CUST-014147,ACC-014147,NA,Canada-East,Enterprise,Prepaid,Unlimited,IoT/Modem,32
CUST-014148,ACC-014148,APAC,India,Consumer,Postpaid-Monthly,Enterprise-Pro,Smartphone-Mid,50
CUST-014149,ACC-014149,APAC,Japan,Consumer,Prepaid,Family,Smartphone-Flagship,4
CUST-014150,ACC-014150,APAC,Japan,Consumer,Postpaid-Monthly,Basic,Smartphone-Mid,54
CUST-014151,ACC-014151,NA,Canada-West,Small Business,Prepaid,Premium,IoT/Modem,14
CUST-014152,ACC-014152,LATAM,Brazil,Enterprise,Postpaid-Monthly,Basic,Smartphone-Budget,63
CUST-014153,ACC-014153,EU,France,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,12
CUST-014154,ACC-014154,APAC,Singapore,Consumer,Prepaid,Basic,Smartphone-Flagship,17
CUST-014155,ACC-014155,NA,USA-East,Consumer,Postpaid-Monthly,Premium,Smartphone-Flagship,48
CUST-014156,ACC-014156,LATAM,Chile,Small Business,Prepaid,Standard,Smartphone-Mid,70
CUST-014157,ACC-014157,LATAM,Chile,Consumer,Prepaid,Unlimited,Tablet,9
CUST-014158,ACC-014158,NA,Canada-West,Small Business,Postpaid-Annual,Basic,Smartphone-Flagship,11
CUST-014159,ACC-014159,LATAM,Brazil,Consumer,Prepaid,Unlimited,Smartphone-Flagship,2
CUST-014160,ACC-014160,APAC,Australia,Consumer,Postpaid-Monthly,Premium,Smartphone-Mid,13
CUST-014161,ACC-014161,APAC,South Korea,Consumer,Prepaid,Basic,Smartphone-Mid,57
CUST-014162,ACC-014162,APAC,Singapore,Consumer,Prepaid,Premium,Feature Phone,45
CUST-014163,ACC-014163,NA,Canada-East,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,39
CUST-014164,ACC-014164,APAC,South Korea,Small Business,Prepaid,Standard,Feature Phone,63
CUST-014165,ACC-014165,EU,UK,Consumer,Prepaid,Standard,Tablet,15
CUST-014166,ACC-014166,EU,Italy,Consumer,Prepaid,Basic,Smartphone-Flagship,33
CUST-014167,ACC-014167,EU,Italy,Consumer,Prepaid,Basic,Smartphone-Mid,29
CUST-014168,ACC-014168,LATAM,Argentina,Consumer,Prepaid,Unlimited,Smartphone-Budget,65
CUST-014169,ACC-014169,APAC,Singapore,Consumer,Postpaid-Annual,Family,Smartphone-Mid,3
CUST-014170,ACC-014170,EU,Spain,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Mid,25
CUST-014171,ACC-014171,LATAM,Mexico,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,7
CUST-014172,ACC-014172,APAC,Australia,Consumer,Prepaid,Unlimited,Smartphone-Budget,53
CUST-014173,ACC-014173,NA,Canada-West,Consumer,Postpaid-Annual,Standard,Smartphone-Flagship,54
CUST-014174,ACC-014174,LATAM,Colombia,Consumer,Prepaid,Unlimited,Smartphone-Mid,5
CUST-014175,ACC-014175,MEA,South Africa,Consumer,Postpaid-Monthly,Unlimited,IoT/Modem,30
CUST-014176,ACC-014176,LATAM,Brazil,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Mid,4
CUST-014177,ACC-014177,EU,Italy,Consumer,Postpaid-Monthly,Premium,Smartphone-Budget,23
CUST-014178,ACC-014178,NA,USA-West,Consumer,Postpaid-Monthly,Family,Smartphone-Mid,22
CUST-014179,ACC-014179,APAC,Singapore,Consumer,Prepaid,Standard,Smartphone-Mid,4
CUST-014180,ACC-014180,APAC,Japan,Small Business,Postpaid-Monthly,Standard,Smartphone-Mid,68
CUST-014181,ACC-014181,APAC,South Korea,Consumer,Postpaid-Annual,Standard,Smartphone-Mid,65
CUST-014182,ACC-014182,EU,Germany,Consumer,Postpaid-Annual,Unlimited,IoT/Modem,61
CUST-014183,ACC-014183,LATAM,Colombia,Consumer,Prepaid,Standard,Smartphone-Mid,61
CUST-014184,ACC-014184,EU,Spain,Consumer,Prepaid,Basic,Smartphone-Mid,12
CUST-014185,ACC-014185,NA,USA-East,Consumer,Prepaid,Unlimited,Tablet,3
CUST-014186,ACC-014186,EU,Italy,Consumer,Postpaid-Monthly,Family,IoT/Modem,35
CUST-014187,ACC-014187,EU,Spain,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Mid,18
CUST-014188,ACC-014188,MEA,Kenya,Consumer,Prepaid,Standard,IoT/Modem,5
CUST-014189,ACC-014189,APAC,Singapore,Consumer,Prepaid,Enterprise-Pro,IoT/Modem,2
CUST-014190,ACC-014190,NA,USA-East,Consumer,Prepaid,SMB-Plus,Smartphone-Mid,10
CUST-014191,ACC-014191,EU,Spain,Consumer,Postpaid-Annual,Premium,Tablet,44
CUST-014192,ACC-014192,APAC,Australia,Consumer,Postpaid-Monthly,SMB-Plus,Smartphone-Mid,10
CUST-014193,ACC-014193,EU,Spain,Consumer,Postpaid-Monthly,Unlimited,Tablet,41
CUST-014194,ACC-014194,LATAM,Colombia,Consumer,Prepaid,Unlimited,Smartphone-Flagship,16
CUST-014195,ACC-014195,APAC,Singapore,Consumer,Postpaid-Annual,Premium,Smartphone-Mid,3
CUST-014196,ACC-014196,APAC,Australia,Consumer,Prepaid,Unlimited,Smartphone-Budget,3
CUST-014197,ACC-014197,APAC,Japan,Consumer,Prepaid,Basic,Smartphone-Flagship,11
CUST-014198,ACC-014198,NA,USA-West,Consumer,Postpaid-Annual,Basic,Feature Phone,62
CUST-014199,ACC-014199,NA,Canada-East,Enterprise,Postpaid-Monthly,Unlimited,Smartphone-Flagship,38
CUST-014200,ACC-014200,NA,USA-West,Consumer,Postpaid-Monthly,Basic,Smartphone-Mid,33
CUST-014201,ACC-014201,EU,Germany,Consumer,Prepaid,SMB-Plus,Smartphone-Mid,17
CUST-014202,ACC-014202,LATAM,Mexico,Consumer,Postpaid-Monthly,Unlimited,Tablet,32
CUST-014203,ACC-014203,NA,Canada-West,Consumer,Prepaid,Unlimited,IoT/Modem,16
CUST-014204,ACC-014204,LATAM,Argentina,Small Business,Prepaid,Unlimited,Smartphone-Budget,31
CUST-014205,ACC-014205,LATAM,Chile,Small Business,Prepaid,Unlimited,Smartphone-Mid,12
CUST-014206,ACC-014206,NA,Canada-East,Small Business,Postpaid-Annual,Standard,Smartphone-Mid,14
CUST-014207,ACC-014207,EU,Spain,Small Business,Postpaid-Annual,Standard,IoT/Modem,24
CUST-014208,ACC-014208,LATAM,Argentina,Consumer,Postpaid-Monthly,Premium,Smartphone-Budget,49
CUST-014209,ACC-014209,MEA,Kenya,Consumer,Prepaid,Standard,Smartphone-Mid,29
CUST-014210,ACC-014210,APAC,Japan,Consumer,Postpaid-Monthly,Standard,Smartphone-Flagship,28
CUST-014211,ACC-014211,APAC,Singapore,Consumer,Prepaid,Unlimited,Feature Phone,32
CUST-014212,ACC-014212,MEA,UAE,Consumer,Postpaid-Annual,Unlimited,Smartphone-Budget,65
CUST-014213,ACC-014213,APAC,Singapore,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Flagship,65
CUST-014214,ACC-014214,LATAM,Brazil,Small Business,Postpaid-Monthly,Basic,Smartphone-Mid,58
CUST-014215,ACC-014215,EU,France,Consumer,Prepaid,Unlimited,Smartphone-Budget,9
CUST-014216,ACC-014216,APAC,Singapore,Enterprise,Postpaid-Annual,Basic,Smartphone-Mid,48
CUST-014217,ACC-014217,APAC,Australia,Consumer,Prepaid,Basic,Smartphone-Budget,67
CUST-014218,ACC-014218,APAC,Australia,Consumer,Postpaid-Monthly,Unlimited,IoT/Modem,1
CUST-014219,ACC-014219,APAC,South Korea,Consumer,Prepaid,Basic,Smartphone-Mid,14
CUST-014220,ACC-014220,EU,UK,Consumer,Postpaid-Monthly,Basic,Smartphone-Flagship,12
CUST-014221,ACC-014221,NA,USA-East,Consumer,Postpaid-Annual,Standard,Smartphone-Flagship,26
CUST-014222,ACC-014222,MEA,Kenya,Enterprise,Postpaid-Monthly,Standard,Smartphone-Flagship,3
CUST-014223,ACC-014223,EU,France,Consumer,Postpaid-Annual,Basic,Smartphone-Flagship,70
CUST-014224,ACC-014224,EU,Spain,Consumer,Prepaid,Standard,Smartphone-Flagship,41
CUST-014225,ACC-014225,NA,Canada-West,Consumer,Postpaid-Annual,Basic,Smartphone-Mid,1
CUST-014226,ACC-014226,NA,USA-West,Consumer,Prepaid,Basic,Tablet,17
CUST-014227,ACC-014227,EU,France,Consumer,Postpaid-Monthly,Standard,Smartphone-Budget,8
CUST-014228,ACC-014228,APAC,India,Consumer,Prepaid,Unlimited,Smartphone-Flagship,44
CUST-014229,ACC-014229,APAC,Japan,Consumer,Prepaid,Standard,Smartphone-Mid,38
CUST-014230,ACC-014230,APAC,Australia,Consumer,Postpaid-Monthly,Enterprise-Pro,Smartphone-Flagship,35
CUST-014231,ACC-014231,APAC,Japan,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Flagship,66
CUST-014232,ACC-014232,NA,USA-East,Consumer,Postpaid-Monthly,Premium,Feature Phone,45
CUST-014233,ACC-014233,APAC,Japan,Small Business,Postpaid-Annual,Basic,Tablet,1
CUST-014234,ACC-014234,LATAM,Argentina,Consumer,Prepaid,Unlimited,Smartphone-Flagship,61
CUST-014235,ACC-014235,MEA,UAE,Consumer,Postpaid-Monthly,SMB-Plus,Smartphone-Mid,25
CUST-014236,ACC-014236,MEA,Egypt,Small Business,Prepaid,Standard,Smartphone-Mid,43
CUST-014237,ACC-014237,MEA,Kenya,Small Business,Postpaid-Monthly,Unlimited,Smartphone-Budget,8
CUST-014238,ACC-014238,APAC,Japan,Consumer,Prepaid,Standard,IoT/Modem,54
CUST-014239,ACC-014239,EU,Germany,Consumer,Postpaid-Monthly,Standard,Feature Phone,40
CUST-014240,ACC-014240,APAC,South Korea,Consumer,Postpaid-Monthly,Basic,Smartphone-Flagship,29
CUST-014241,ACC-014241,LATAM,Chile,Consumer,Prepaid,Enterprise-Pro,Smartphone-Flagship,69
CUST-014242,ACC-014242,LATAM,Chile,Consumer,Postpaid-Annual,Basic,Smartphone-Flagship,44
CUST-014243,ACC-014243,LATAM,Brazil,Consumer,Prepaid,SMB-Plus,Smartphone-Mid,46
CUST-014244,ACC-014244,EU,Italy,Enterprise,Postpaid-Monthly,SMB-Plus,Smartphone-Mid,1
CUST-014245,ACC-014245,NA,Canada-West,Consumer,Prepaid,Family,Smartphone-Mid,5
CUST-014246,ACC-014246,APAC,South Korea,Consumer,Prepaid,Unlimited,Smartphone-Mid,6
CUST-014247,ACC-014247,APAC,Japan,Consumer,Postpaid-Monthly,Standard,Smartphone-Flagship,46
CUST-014248,ACC-014248,NA,Canada-West,Consumer,Prepaid,Standard,Smartphone-Mid,56
CUST-014249,ACC-014249,EU,UK,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,15
CUST-014250,ACC-014250,MEA,UAE,Small Business,Postpaid-Monthly,Standard,Tablet,37
CUST-014251,ACC-014251,APAC,India,Consumer,Postpaid-Monthly,Family,Smartphone-Mid,11
CUST-014252,ACC-014252,LATAM,Mexico,Consumer,Prepaid,Standard,Smartphone-Mid,21
CUST-014253,ACC-014253,EU,Italy,Consumer,Prepaid,Standard,Smartphone-Flagship,60
